"trail","efk","vark","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","y.true"
52,0.50662316793205,0.0212048897322101,"B","C","C","C","B","0.86040325917076","0.153317632963614","0.888515416841319","0.910096859269316","0.292195189382848",0.3
53,-0.195191621385834,0.0243345286637658,"A","B","C","A","A","0.393578446899242","0.814834631420498","0.48734419775922","0.521774016450641","0.428357386655898",0
54,-0.125869062791999,0.0346387630116312,"A","B","B","C","C","0.571034651489452","0.0679316974159096","0.0311648419192959","0.292702022985294","0.514379171344609",0
55,0.0559806638521975,0.0260912617440139,"C","A","C","A","A","0.289715570419522","0.528013707830597","0.490765356933342","0.921496504722569","0.463503643002375",0
56,0.331186126469684,0.02580490737965,"B","B","B","A","B","0.41697554928888","0.25150874665087","0.285887547733307","0.0153566561979259","0.0183001839210196",0.3
57,0.388674157709065,0.048374623605876,"B","C","B","C","C","0.399396363270897","0.443432009324894","0.469052099145629","0.393715449186669","0.53749206383223",0.3
58,0.131047031266674,0.0336110580458307,"C","B","B","B","C","0.464072038200913","0.826539739569311","0.712116513455031","0.399751710251704","0.108671053138029",0.3
59,-0.30693412626383,0.0304497282447749,"A","A","A","A","A","0.1402795650822","0.290014190195474","0.55771619983139","0.0297149353308864","0.00978015844363307",0
60,0.0469292122800546,0.0284680520579562,"B","B","A","A","C","0.483882099209556","0.562884676598742","0.448452143886818","0.353705950316081","0.565024782085999",0.3
61,-0.178195806962306,0.0325369612388482,"A","C","B","C","A","0.616245141908035","0.241876656224336","0.6470984306751","0.797576926750892","0.436971638007137",0
62,0.224176690676352,0.0459739717237798,"C","A","C","C","B","0.819568398493479","0.0333584784382142","0.505187066897207","0.74595214616333","0.357585218457572",0.3
63,0.21321138064817,0.0181615802302902,"B","C","C","C","C","0.989617475329038","0.958013902210275","0.413940129869849","0.995097736855744","0.98425280843432",0.3
64,0.372941545164852,0.0261040272015918,"B","C","B","C","C","0.283333370884556","0.915437457199878","0.318762047552095","0.339132826909657","0.746337506906366",0.3
65,0.558484941910469,0.023286731435054,"C","A","B","A","B","0.39544493929022","0.821799225844112","0.707090811409441","0.215976158715049","0.0609175389736428",0.3
66,0.470653747404419,0.0275450981391851,"B","B","A","A","B","0.565271567573764","0.20508483739737","0.458979166841923","0.671415167097676","0.806831325312292",0.3
67,0.162809489006544,0.0276049897231532,"C","C","A","C","A","0.903667479854032","0.800660512360843","0.536230398020091","0.543281229335651","0.855138572444577",0
68,0.537329358142373,0.0196479823478122,"B","C","C","C","C","0.82495451528163","0.640861185076446","0.820946633845913","0.851690769534645","0.513140797619891",0.3
69,-0.117365492701929,0.0214116040103776,"A","C","C","B","C","0.913324807248042","0.447810999534492","0.539334404233189","0.84642650565843","0.696850259776446",0
70,0.128404315431566,0.0170085008017107,"A","B","A","B","C","0.521780686289668","0.762108916540537","0.0678779052441802","0.17853350093408","0.163050519075464",0
71,0.327167079242241,0.0303948436487136,"B","C","C","C","B","0.966385117721369","0.083130003974723","0.802533587901451","0.809326247578999","0.824893444786538",0.3
72,0.521597444335209,0.027697854719356,"B","C","C","C","C","0.738499484604312","0.813061838622156","0.116253257188743","0.751637103012761","0.465770134572105",0.3
73,0.0982174917763125,0.0347347012144545,"C","B","B","C","C","0.887328438465942","0.921680634665396","0.830653950543344","0.930765759146809","0.947071633230638",0.3
74,-0.211438810733991,0.0291683906009406,"A","A","A","A","A","0.00501588372671129","0.250161838669057","0.0679732410317556","0.0069996268022854","0.0769567710675505",0
75,0.540586812491504,0.0256231369032843,"C","B","C","B","C","0.828245271525504","0.265264129902409","0.0687014064485495","0.9629478544264","0.306279561349076",0.3
76,0.0556613141545795,0.0344996848723175,"B","A","B","B","B","0.587038654732542","0.653057975662831","0.316278169098571","0.554372306892012","0.193145949336966",0.3
77,-0.333373260834114,0.0304410279407308,"B","A","A","A","A","0.100175218296202","0.0532751838317326","0.338246663423631","0.578204523651346","0.206990753140186",0
78,0.16231553235584,0.0154666202416909,"A","C","C","A","C","0.705610334604315","0.728002223959628","0.519640313957972","0.509662704502706","0.543097220581843",0
79,0.127676637327522,0.0191120992825448,"B","A","B","B","A","0.789619939036045","0.621593779649267","0.306303479863867","0.648768136065992","0.608976390601317",0
80,0.380997780636221,0.0362877703821685,"C","C","C","C","C","0.519162440648865","0.808949785376924","0.754127843274845","0.636096617625108","0.659012378488976",0.3
81,0.707448256013435,0.0283349240692851,"C","C","C","A","C","0.714286527792422","0.653353380739997","0.562528740541063","0.990870246258934","0.716588656382061",0.3
82,0.497440622409468,0.0165053976050975,"C","C","B","A","C","0.626341657440852","0.817485069313204","0.440465346006408","0.273681878431457","0.679303569916257",0.3
83,0.370835520672212,0.0240203823216532,"C","A","A","A","B","0.23853084366719","0.446738287971002","0.70991789266117","0.25205953652708","0.353834784837543",0.3
84,0.177430233529929,0.0313530265492373,"C","B","C","C","B","0.768141569268578","0.975755912081745","0.577064149268574","0.938888112805954","0.906342446733459",0.3
85,-0.0234474380769034,0.0264315312184226,"C","B","C","B","A","0.175315079614088","0.757006786074128","0.428660412536234","0.930340180402939","0.435987545186078",0
86,-0.38716889135421,0.0222945785818332,"A","B","A","B","A","0.400653159291665","0.646293921575795","0.0784422422643881","0.476846222006961","0.0816365356871439",0
87,0.352319000778522,0.0198189625240675,"B","B","C","A","B","0.820504764907123","0.434595845128927","0.353611184413572","0.960452227349811","0.345601121435966",0.3
88,0.334607707431689,0.0273607624250513,"C","C","C","C","C","0.915870241708601","0.988877936525372","0.678018161603931","0.946495087656772","0.745875546129307",0.3
89,-0.0275995389680388,0.0248074364047711,"A","A","C","A","B","0.614128497795114","0.862520390144619","0.883788377029493","0.234760178333628","0.443310641802367",0
90,-0.182803047360208,0.157937305796306,"B","B","C","B","C","0.252834634697907","0.926441611391818","0.691526060926887","0.340661867811408","0.527680268944302",0.3
91,0.202055837548389,0.0165282987398069,"C","C","C","B","C","0.475957474648586","0.648385119109695","0.831033371530409","0.898377842772973","0.729112316896301",0.3
92,0.218616629970242,0.0239458589574392,"B","B","B","A","C","0.691746197191673","0.41012305801825","0.877323109940336","0.702590466857793","0.757297970750553",0.3
93,0.425101985756583,0.0211657013471171,"C","C","C","A","B","0.931120896335887","0.0307020579067283","0.215977258747033","0.576676355849822","0.118494664171411",0.3
94,0.151914681545554,0.0329270678069746,"A","A","A","A","A","0.0756640481256328","0.113586728123043","0.145400100618306","0.110708710326177","0.16720930518883",0
95,0.0809135230640051,0.02677382587838,"C","A","B","C","A","0.763004002009975","0.784775003067495","0.762664222015954","0.733793193838111","0.530895410020413",0
96,0.159166715720653,0.0328790335679477,"B","A","A","A","C","0.812982647702163","0.170248730949977","0.175109590657423","0.838712308221965","0.269570487742004",0.3
97,0.12076539371725,0.0225600086047374,"A","B","A","B","A","0.205369036798968","0.910061554605731","0.227047646246011","0.835250115897271","0.789671624265543",0
98,0.377769785528078,0.021630653746284,"C","A","B","B","B","0.016187632820771","0.954871358522467","0.836253574048731","0.241106908007656","0.321716912146458",0.3
99,0.472889952146216,0.0144207004290561,"C","C","C","A","C","0.415591415576555","0.254033512256896","0.92817316560331","0.984996279264047","0.704767392959067",0.3
100,0.0567388718792955,0.0196687178837855,"C","A","A","A","A","0.121281770322752","0.119799944381744","0.338637873680236","0.123229760767257","0.0999014791539271",0
101,0.610591855659493,0.0693294643162003,"A","A","C","A","A","0.043898354204101","0.125627672368525","0.0384498225602938","0.196524614321138","0.242303310626279",0
102,-0.330502249713197,0.0267508858426474,"A","A","A","C","A","0.508626987942737","0.590671855170044","0.196322472633088","0.258839861950739","0.221737227034242",0
103,0.318644849169908,0.0332059300967851,"C","B","C","C","C","0.730188676790616","0.544399927131925","0.893094000847421","0.543762436139252","0.691221361413267",0.3
104,-0.0282220610399681,0.0175838969866984,"A","C","B","B","B","0.0373565615377978","0.176397426040976","0.351630275224804","0.744106059397144","0.069000221383916",0
105,0.0327646662856076,0.0149665772368055,"C","B","B","A","A","0.348744333721548","0.636246767710408","0.556425533938052","0.797543268418603","0.543025798077638",0
106,0.0255251818685253,0.0172854577622506,"C","B","A","A","C","0.632098157621425","0.982276532951273","0.995485382376735","0.700635658816473","0.934775055398976",0.3
107,0.532542335344458,0.022793602990265,"C","C","C","C","B","0.433383785905823","0.665897669989272","0.583332167678301","0.689732894403227","0.799127513735303",0.3
108,-0.0894486182888988,0.146177092717611,"A","C","B","B","B","0.841107526016448","0.961481774930495","0.12948134556623","0.733112695283181","0.434520718575564",0
109,0.442486644720474,0.01934209245334,"C","C","C","C","C","0.637430535200825","0.99554613215439","0.997914418806321","0.966574976951775","0.97056350488111",0.3
110,0.165273607779144,0.0198785683370745,"C","C","C","B","C","0.841894285923192","0.668477891666354","0.680540159134986","0.666400836045982","0.869084045572373",0.3
111,0.550734212835581,0.0248057446357537,"B","C","A","A","C","0.0199963349597975","0.130026311854587","0.351377189163815","0.148676609251492","0.260148016136603",0.3
112,0.310223109734053,0.0302804494507619,"A","A","A","A","C","0.794909130188635","0.397686197960412","0.337759588482632","0.57795363697907","0.0155609106188731",0
113,0.575763432711287,0.0267801410238696,"B","B","C","B","C","0.445040436584098","0.879286730025617","0.348522409497396","0.757148928624921","0.163240335472801",0.3
114,-0.216015936860947,0.0566092212971509,"B","C","C","C","C","0.619812012195653","0.943522920312458","0.93463540535571","0.64690220990808","0.819539168690192",0.3
115,-0.000634383545327483,0.0167020644140974,"A","A","C","A","A","0.469671706663224","0.551296627478829","0.525340805060372","0.159835576232403","0.602358191556187",0
116,-0.170409223388578,0.207076406175806,"B","B","B","C","A","0.470016239203907","0.929374963048045","0.859442847371231","0.202619733433105","0.970190416502077",0
117,0.240329710450637,0.0218280789467717,"A","B","B","B","A","0.251768577016605","0.643664260438899","0.527888001648433","0.640690021032111","0.305736846153662",0
118,-0.295029188355057,0.0380762474283061,"A","C","C","B","C","0.867391951799539","0.725642656510624","0.796537901238667","0.401440057430112","0.196515994864187",0
119,0.0952884123324783,0.0218482111045124,"A","A","A","B","A","0.306578296315065","0.0483265208646933","0.28910201875438","0.289893365758384","0.169385374170302",0
120,0.834187825562252,0.211312389414514,"B","C","B","B","C","0.676142328811123","0.672734955072102","0.877289535717882","0.916549495742628","0.267004426657403",0.3
