"trail","efk","vark","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","y.true"
61,-0.178195806962306,0.0325369612388482,0.357537672748604,0.781718616830473,0.490471901566217,0.759549771973387,0.273850410576647,0.601444916286227,0.351101912416881,0.62158680233265,0.726449159139226,0.486203350421656,0
62,0.411199526180574,0.0466998581720005,0.668597780754493,0.128314902869801,0.712759458934034,0.744497637514144,0.534961574691289,0.726646052624911,0.122774041811269,0.509727005512995,0.670377368945982,0.413611221866087,0.5
63,0.410175349976485,0.0185626181716285,0.798066922620878,0.955097840901641,0.997120805236927,0.991442158601984,0.954445885523432,0.995134492530025,0.986454033671256,0.831737793989071,0.997099911757306,0.993459877398068,0.5
64,0.563148152908432,0.0263896801203606,0.663354099219337,0.717754873474435,0.50742962965928,0.942160994563859,0.736812594957905,0.459535149110221,0.874747015557408,0.485545297622145,0.49997139663504,0.755520849688797,0.5
65,0.745644898397514,0.0237343205125286,0.663747800541101,0.235318929497418,0.423700773503883,0.350309694537356,0.566309878857114,0.391074000916741,0.686467136676458,0.59622474628555,0.270652154166225,0.135749330103363,0.5
66,0.673389970505184,0.0278562333386347,0.405372707444607,0.448052755101859,0.295495001347016,0.280201221502813,0.520086272856327,0.509959211516564,0.271145276629129,0.44168796636096,0.580982279243205,0.682837541151992,0.5
67,0.637306252406092,0.0291135954238906,0.809508395976309,0.899044804405204,0.307514685717039,0.937949308731862,0.514757030137759,0.891988848776302,0.827064261601738,0.67692931695489,0.681013124274583,0.860041988071672,0.5
68,0.732282378545417,0.0203332827304797,0.701444025217979,0.935389276875073,0.945356153969318,0.958073206596258,0.870783759816787,0.892205181607904,0.807855872836136,0.890357456151388,0.904651157742711,0.745226791280492,0.5
69,0.376910642526096,0.0216342181944002,0.584185932299176,0.95779809360169,0.982235274696256,0.727888224089699,0.914733596807599,0.927326837718071,0.690672278442298,0.740665734457131,0.892082748903279,0.819348578709756,0.5
70,0.128404315431566,0.0170085008017107,0.110376505993931,0.467601785570123,0.155682558529325,0.2868720929778,0.635480019959088,0.390668889327826,0.557726524218644,0.101959862401435,0.183007008010034,0.172802240196744,0
71,0.531464469705955,0.0312745111255774,0.64719207160745,0.974372361643213,0.991261862282477,0.933221958726375,0.675085465854113,0.96530808686413,0.402081374543958,0.882397920133826,0.885497339246319,0.892632913233195,0.5
72,0.724564909804128,0.0285536468955747,0.585188928397382,0.832460206173826,0.896060925992146,0.893390210888161,0.890805887984211,0.793380373372182,0.836222090760978,0.359996634139859,0.800800049981748,0.637936316719163,0.5
73,0.308234675903386,0.0351781896718952,0.934933887978851,0.754346940327617,0.708387055339811,0.873901858731454,0.872652228919845,0.929116962457407,0.945227592743721,0.90406682284409,0.949705948460102,0.958100879528754,0.5
74,-0.211438810733991,0.0291683906009406,0.00345642589617247,0.00265373915970549,0.00474623248529473,0.000716541681698542,0.00183650507126365,0.000925456680233743,0.0291942889234284,0.00781630527017277,0.00119173048824962,0.00876234418285009,0
75,0.743044536805291,0.0262798837336938,0.858613302665593,0.682254120061711,0.862208534078126,0.575743830840639,0.715662988548236,0.806593482068751,0.442164703773548,0.243031360260765,0.919828253243379,0.472917617832436,0.5
76,0.255392951373117,0.0352399480389953,0.523061333316535,0.316230233016657,0.552896871706843,0.370470003540037,0.366082789332916,0.516679634678729,0.560926783207643,0.342232215644728,0.495368729123705,0.256026093510778,0.5
77,-0.333373260834114,0.0304410279407308,0.339328511041221,0.0600109628196023,0.132025952556986,0.121648029719267,0.0379862019332979,0.0727545213006373,0.0474988967390615,0.183717702522494,0.306180602118745,0.123454516113162,0
78,0.634733279612288,0.0162742679997979,0.371777380559896,0.798338748498911,0.886842096036271,0.361947757626722,0.819413066841227,0.718726486978005,0.732881636743454,0.603949318686116,0.59774460543933,0.618467082435852,0.5
79,0.581347748375083,0.0195098323067604,0.594353916302846,0.387922376646,0.550500023514776,0.431993183743227,0.394901958299844,0.709095991236183,0.591982289599945,0.385414642884495,0.609910498854933,0.583731193889229,0.5
80,0.595993569670573,0.0370239959068128,0.975968070878119,0.920404850064152,0.940178875804221,0.9981978133114,0.916074459909328,0.795926749337356,0.912687163552499,0.892095280400502,0.846082026189446,0.855292176169996,0.5
81,0.911796545776227,0.029296414872225,0.912765232859626,0.978753077806852,0.830735035880179,0.644995966318137,0.958806296179229,0.84942002156996,0.822203814598682,0.779831416097865,0.985593593762875,0.850436210246067,0.5
82,0.71561464725092,0.0169792484286853,0.835282910344249,0.881625112101854,0.644922633285259,0.0924338372757672,0.796838328028022,0.656291681439852,0.781449346522357,0.539562131292721,0.424328227798473,0.689539584607904,0.5
83,0.58171893365156,0.0244024581120718,0.513063564937216,0.131388111725589,0.219673402254176,0.282440365236361,0.377887945305677,0.234693334064501,0.362072346389989,0.535142551606002,0.243258260191509,0.305827040548647,0.5
84,0.387398053937493,0.0320542365127205,0.923048254677577,0.820648440458823,0.946339633357669,0.989066426915561,0.780126539673886,0.896976198005959,0.980342367124982,0.820914023952279,0.962978988035092,0.94956416025759,0.5
85,-0.0234474380769034,0.0264315312184226,0.725534827150711,0.442558298090416,0.790536668365535,0.568074865626108,0.244977798822693,0.308074227041894,0.707222942655132,0.4930303734579,0.852482282812414,0.49780341299645,0
86,-0.38716889135421,0.0222945785818332,0.106870511806417,0.30880271584322,0.228549080347671,0.374787198962169,0.217883886265293,0.288557664681716,0.4383959757749,0.095956107337829,0.332395101877124,0.0983255891217259,0
87,0.549817122392191,0.0201739514245164,0.501070723362394,0.556319628905944,0.681059281431939,0.300797154134217,0.574843419600528,0.755644467231871,0.499069039393696,0.445220342211379,0.89080786205835,0.439736413376679,0.5
88,0.531064530720487,0.0280734244726389,0.962244509772609,0.999131486054647,0.9851088674189,0.948207657284184,0.975693947237423,0.976158099754067,0.994817293097975,0.91807973459539,0.983430426723763,0.935782079472835,0.5
89,-0.0275995389680388,0.0248074364047711,0.190628227057931,0.329925433745507,0.690040196630782,0.226579447703293,0.49678949730346,0.559897574860079,0.747101513977084,0.767659475869535,0.308563598804049,0.449432616884488,0
90,0.0313186294046832,0.160270852825665,0.685683327078445,0.610344792445967,0.713628192771107,0.635481313421318,0.942542074686426,0.443650983771958,0.888100399174803,0.728001631094541,0.508762892786043,0.629382620233855,0.5
91,0.387964024506924,0.0167950707511545,0.89106973306304,0.808258488996856,0.821939121176337,0.591348997462609,0.938136890286758,0.679723445727396,0.773446535732222,0.868835246112243,0.90701196929689,0.815242970064783,0.5
92,0.409626558667408,0.0242443972871906,0.644009403292972,0.683448535048017,0.525306438962438,0.34023364843016,0.876109649617911,0.71592689369467,0.54115405305729,0.840161856625177,0.722647953625009,0.757149084144079,0.5
93,0.624019272264888,0.0214292990550763,0.867945356323477,0.64455883274476,0.679531310194328,0.241970437048858,0.538990882553475,0.82901287430916,0.11435454230644,0.305995614111272,0.548354179382438,0.223049475758637,0.5
94,0.151914681545554,0.0329270678069746,0.0565376834753138,0.00108761905974979,0.0537481582571556,0.0261715418103316,0.0524063891816821,0.0268843341743692,0.0373070246610427,0.0459284226548399,0.0365246953390812,0.0518493026432668,0
95,0.0809135230640051,0.02677382587838,0.713256701780788,0.380472494846139,0.552974764974316,0.875677172823963,0.29765764793347,0.749770618940671,0.764319992091067,0.749545997750121,0.730692396429545,0.604043202193677,0
96,0.358086707159153,0.033616392446137,0.390784367187519,0.318425849693032,0.279363813002326,0.211019027854598,0.604822561122856,0.656347831189461,0.217625070076084,0.221235259471556,0.679705336163256,0.286875619520517,0.5
97,0.12076539371725,0.0225600086047374,0.225140922421838,0.577670814300104,0.370231199767879,0.464384552474414,0.298355512896294,0.28563552156795,0.794764444370479,0.301993969531026,0.721754947371683,0.684036220088277,0
98,0.572841894206834,0.0222123913928014,0.621154698890455,0.160361021075947,0.440583289163132,0.489319664417186,0.460886501529383,0.0701146707802738,0.838077374168294,0.701111398488123,0.290372610019378,0.345203569878356,0.5
99,0.678122965411703,0.0147391764792542,0.800952351011884,0.90157778208056,0.842609232595218,0.290611005049481,0.759287237179404,0.604021938179158,0.490306966260755,0.909803592186298,0.963586646575277,0.772221095418811,0.5
100,0.0567388718792955,0.0196687178837855,0.375070229203639,0.0309573348423608,0.0360631082080803,0.12008284730389,0.0704336914195528,0.0682653824282281,0.0676431904062124,0.157271238020596,0.0690818340859424,0.0591775149958557,0
101,0.610591855659493,0.0693294643162003,0.0053414399409863,0.00547450603454118,0.242001296819616,0.0016598468644854,0.00321274385438531,0.0125924129971357,0.0301146927478316,0.0113557272871165,0.0454322183285147,0.0557805715240741,0
102,-0.330502249713197,0.0267508858426474,0.215677416840778,0.199887131828202,0.213050467426965,0.443441435342456,0.0232804238170586,0.337388901597195,0.387332700709953,0.162966620499477,0.197982096253999,0.177347361528458,0
103,0.503360469713295,0.0338120873215514,0.888404232077701,0.705417181270539,0.794544900673721,0.84350551386095,0.858651398688434,0.805609394109373,0.705265606070775,0.897275463405955,0.704909478798566,0.784824429515993,0.5
104,-0.0282220610399681,0.0175838969866984,0.13208912601083,0.5162597624171,0.40099519404463,0.353341118480528,0.337416713937776,0.0683887218085315,0.173558450175611,0.278205489719228,0.530935873226904,0.0974946632129441,0
105,0.527323786289313,0.0152843368791328,0.643608031281449,0.523099261222868,0.442377478788171,0.137059105222061,0.35326377966028,0.386647980210996,0.573476919449555,0.520985580639794,0.690147662629474,0.512321996537897,0.5
106,0.212406936863834,0.0174200249154737,0.987406740753426,0.696393700654053,0.619625445175082,0.501468852197462,0.930338092020211,0.81327475247437,0.97850356003296,0.990607552372534,0.844053695532106,0.949952680477907,0.5
107,0.74025390613478,0.0232528919882964,0.972883563248219,0.912238681621439,0.985805980078572,0.94903903721528,0.731383849165733,0.708921108274032,0.8246279781683,0.78612775743102,0.835425961441442,0.884215086694125,0.5
108,-0.0894486182888988,0.146177092717611,0.24894588713951,0.769473889012051,0.54724725017968,0.64228258792765,0.490027504730941,0.782137487329254,0.898536746961463,0.278673520971725,0.704547844447499,0.512820018028796,0
109,0.640603027001847,0.0197500749677422,0.992763344236574,0.996550519723983,0.964233462615036,0.982152247660665,0.995341917130369,0.938581844822547,0.998634897299117,0.99920211967654,0.993682972766783,0.994299667270021,0.5
110,0.378278948736436,0.0200833195297404,0.923358406268578,0.965123494882486,0.958070140903458,0.761659354643351,0.826202944736596,0.902934339392295,0.825025589048488,0.830513104021247,0.824077726605001,0.915491896444793,0.5
111,0.7416274446312,0.0253432817705588,0.370587962463947,0.780218556033729,0.204624156226586,0.269644529710543,0.483205045172834,0.0499722897497891,0.146956991334452,0.283845240494137,0.15973425471035,0.229887806427068,0.5
112,0.310223109734053,0.0302804494507619,0.0732873357088851,0.0108296254982467,0.0684638261732164,0.168156990011882,0.538740724789767,0.49631638070983,0.240551301110585,0.209898058535387,0.340261516618718,0.0273037095639557,0
113,0.774010839021383,0.0275339587027681,0.594816080312107,0.624507195975199,0.744047573582589,0.549764363494178,0.848429749301739,0.541324361464632,0.827576811876522,0.477090333025289,0.738954066304527,0.330873447786796,0.5
114,-0.0065020210789119,0.0577770159182325,0.699319135794563,0.989224031031516,0.966501680320135,0.931691061366547,0.876670960207174,0.831372047656832,0.962583087055891,0.958548407674816,0.842748670666954,0.911552015667989,0.5
115,-0.000634383545327483,0.0167020644140974,0.0601911647137193,0.21448574319154,0.546072228763165,0.0948827667047369,0.156371837718363,0.338976795521382,0.388353256632932,0.372367881346805,0.157367599424718,0.420813310629872,0
116,0.229482466387972,0.21975118666428,0.626742027711199,0.605400598804915,0.642097153761593,0.753157006696462,0.463086560081852,0.59246160708813,0.890042061943186,0.835023542545586,0.400441760416226,0.932093817499531,0.5
117,0.240329710450637,0.0218280789467717,0.0670450180125796,0.3490223493753,0.40812401346176,0.359071186105579,0.22162077431137,0.245748164568314,0.491231043057959,0.41546282747468,0.489191005257595,0.279414265863977,0
118,-0.295029188355057,0.0380762474283061,0.248282889229601,0.864436966628675,0.771636703033741,0.539792983981547,0.818907563395857,0.827663463879304,0.730609647333884,0.776998351280772,0.527644586274997,0.374945927679451,0
119,0.0952884123324783,0.0218482111045124,0.138511225948127,0.087942648697434,0.149527907478005,0.235051664632643,0.0752823708140109,0.172689845315771,0.0459329247322765,0.164538977252951,0.164907336335391,0.108755456189992,0
120,1.01100210402581,0.21760649050887,0.759845806861893,0.815127537228077,0.712669102251836,0.745468522152341,0.923625625329384,0.771226023683809,0.769382966045445,0.88401307072918,0.909386062389344,0.520023354769441,0.5
