"trail","efk","vark","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","y.true"
29,0.436339352455547,0.0203252311489022,0.628821838981637,0.3278521763871,0.656312837767641,0.684402161567226,0.897007209095634,0.995794170830286,0.674769609166185,0.841070286432644,0.905306954751063,0.489905075180267,0.3
30,0.297864892794913,0.0249579035282484,0.971355103172462,0.977537756008931,0.984453347278817,0.979717178253238,0.962105844362683,0.759087030854804,0.998886424312386,0.994812250229535,0.997388918775208,0.933096822781884,0.3
31,0.245045793455373,0.0215863426421832,0.0578161117221546,0.81503223708401,0.0408742732711413,0.391072894833768,0.228332383459031,0.556663148406724,0.711222959581906,0.217580570213679,0.185593445282805,0.517910615810128,0
32,0.814502711004317,0.0154809152983325,0.444863121629134,0.375313607805641,0.671402284887918,0.598042765751621,0.359230442616732,0.449452991514878,0.709397476618845,0.832686770178834,0.220667344309959,0.87642361378088,0.3
33,0.180552326545036,0.0163151792861622,0.657349163121032,0.51098108916961,0.29557606994106,0.322413089224202,0.147775031261851,0.657218904538031,0.302283836450096,0.794885937711198,0.972872501132705,0.3735512826028,0
34,-0.0344986078056953,0.0580445888629383,0.547152236174554,0.679335022614731,0.383399035894875,0.351657702908343,0.514631437026129,0.547615839209023,0.723141996909369,0.521318384899301,0.61889147062084,0.706727911729602,0.3
35,0.108234857254499,0.0475717900561919,0.563926965340587,0.310662838300985,0.245524441582401,0.122441655793185,0.522749828667056,0.0208103316077207,0.251561148727206,0.603597925175921,0.489709489799062,0.332078414701447,0.3
36,0.0532889820653114,0.0209728039838304,0.97234328688493,0.930699918755879,0.912926001556601,0.849727473005379,0.992234485182044,0.352356725938293,0.884735223398296,0.587839208926564,0.965623553354938,0.90993620508233,0.3
37,0.444672344233314,0.0220850492214504,0.942040960551975,0.956442286279744,0.591212106520629,0.663115353049806,0.989413980063662,0.960366324603495,0.61916605098075,0.961901474306881,0.955129001295971,0.136289438462174,0.3
38,0.617872486643319,0.0439510532758317,0.095826599365655,0.0574925212417027,0.314632834396931,0.655429074660475,0.432522629242862,0.716642410350695,0.346745908644904,0.228345377615298,0.533144343804149,0.515279981109076,0
39,0.162366156474383,0.0154163699556299,0.532349157628304,0.0337719108463831,0.455657665474991,0.204585672107618,0.0127575679821315,0.423434874480135,0.121859503972039,0.089345518618883,0.532188152579462,0.240967275211165,0
40,0.0512733761380844,0.0267610995791579,0.375363441845897,0.159204513096206,0.108251492978935,0.0980074201582419,0.249031670875573,0.730937025546643,0.206675878108507,0.429601496444615,0.241613830109621,0.29194172957357,0
41,-0.00224927255015006,0.0427990367551917,0.170961839423297,0.184628908902504,0.203476580592505,0.162313310143727,0.297100757230023,0.00641806045056432,0.107267481073314,0.190408963566238,0.212771141134535,0.00604211665017938,0
42,0.498406511362593,0.0232274285019842,0.772516793800676,0.635169231665045,0.527058744877465,0.0793060451505388,0.911061888221508,0.596343100211739,0.502321808439316,0.160537665266127,0.699110668408309,0.871711033802257,0.3
43,-0.170959066150646,0.0264089749961242,0.926762177052975,0.637455808748183,0.620600777700144,0.639363892723899,0.303061548887983,0.977295185915536,0.469756389354304,0.665587735779609,0.886908453499093,0.850780748886758,0
44,-0.088413289216588,0.0218867670598249,0.532186443058367,0.985146147938655,0.509255354878874,0.449171321904631,0.598684024780356,0.779198097994104,0.563355402942761,0.738497671591379,0.857544583086612,0.584378993925181,0.3
45,-0.466872403427619,0.016875924216432,0.203533034653879,0.114013009005862,0.091539748395697,0.0713394153813602,0.169118402268,0.0779849858181476,0.0184794438133304,0.0764959741811661,0.208159507004918,0.221909093568446,0
46,0.443498885461662,0.0219615473360587,0.748055358958539,0.796184487355999,0.489584867950149,0.343515450035036,0.774719631706001,0.770613275956415,0.79764281089105,0.946595141040887,0.825676532014549,0.86303786484964,0.3
47,0.507085800589379,0.0272302404471397,0.717335738819812,0.917201312024335,0.630905190347457,0.966163575526327,0.955263587993699,0.817407630986443,0.938919670673859,0.793706875163024,0.887882704742406,0.981460563856427,0.3
48,-0.477640949900573,0.0230752883551683,0.191527173215425,0.720921175501134,0.367982536254174,0.379428377224484,0.771304014328344,0.724398142765774,0.732939759977828,0.690908145093465,0.172955976457895,0.0108629075613846,0
49,0.0064812522755189,0.0248462589886016,0.98059995613309,0.840559315800837,0.984060864545901,0.956953997161163,0.769893239601832,0.920323766916345,0.862851049552293,0.954131031187361,0.738131193813612,0.826274998654817,0.3
50,0.30646891047624,0.0321495290460966,0.0731157650649504,0.0992935652638543,0.100961767777189,0.0248368962938258,0.0772625333988578,0.0163594959570946,0.318905499888729,0.234377783105751,0.803447266704899,0.0359790667738505,0
51,-0.0259826857863897,0.0309335694263669,0.614309860096103,0.948664318582925,0.243319752045069,0.558597047830359,0.112546118499293,0.447209450243849,0.465590765418829,0.328843879735647,0.579021109654847,0.7906865006333,0
52,0.50662316793205,0.0212048897322101,0.460804023465071,0.948736714525058,0.872247566495068,0.734866527726908,0.654587565012869,0.86596320844712,0.256009364511737,0.889128824956583,0.907364084113212,0.39841710404498,0.3
53,-0.195191621385834,0.0243345286637658,0.262324704513264,0.429653492807787,0.802141298140475,0.205157742164256,0.108954214775648,0.387294759757183,0.755040793907231,0.465440134390393,0.494254891818938,0.416274372523421,0
54,-0.125869062791999,0.0346387630116312,0.279679280099058,0.381702774397469,0.352975315393966,0.900847013408902,0.807421369094185,0.527438218580322,0.0916439042941141,0.0502062194880251,0.295217575594684,0.479684415191809,0
55,0.0559806638521975,0.0260912617440139,0.856761761404344,0.194064042248098,0.82324175889388,0.217667049336366,0.0393789850336067,0.311683157345641,0.512822773527669,0.481602932009763,0.876771888790852,0.458786651637802,0
56,0.0413132361248491,0.0254080686981065,0.279323629712347,0.414298218615213,0.252205959556217,0.00748568951849302,0.32157088234145,0.303834165056602,0.18435020838366,0.208535323343981,0.0158504862190815,0.0183524642645904,0
57,0.388674157709065,0.048374623605876,0.514742271416843,0.781463671303687,0.546971646295441,0.703981682116337,0.841973494050953,0.443384136233366,0.480849289509604,0.502441613578018,0.438511875933071,0.559632735694126,0.3
58,0.131047031266674,0.0336110580458307,0.763393703422585,0.395899162957412,0.449792513251967,0.494151783812839,0.834717155128521,0.487854970618379,0.797626932255304,0.696357586342695,0.433411272951855,0.161457515265823,0.3
59,-0.30693412626383,0.0304497282447749,0.00603990413688486,0.00401128356863855,0.000461663184126191,0.00220837934388192,0.0315150661146707,0.0584393529526312,0.129758236923049,0.293814476315414,0.0124398905840529,0.00439614778735675,0
60,0.0469292122800546,0.0284680520579562,0.47906483335167,0.480568260486795,0.0946580930753006,0.174916672237821,0.966147366502985,0.476052743813786,0.542374506842619,0.446398416472516,0.366673242357536,0.54418028973714,0.3
61,-0.178195806962306,0.0325369612388482,0.297946853576626,0.831801630813692,0.466083867897203,0.806712555437177,0.200877674592391,0.610850829991563,0.290169765631088,0.636878562750601,0.767844862080116,0.460534884710779,0
62,0.224176690676352,0.0459739717237798,0.71094670309572,0.067695708690182,0.764181425362017,0.800901004140472,0.540481354067272,0.78042483023487,0.0632318500963023,0.507563711812434,0.713133067868966,0.382972622799222,0.3
63,0.21321138064817,0.0181615802302902,0.581856685552262,0.908422879723207,0.996741889868085,0.987080427231169,0.906943637819854,0.993629966413455,0.977332440680268,0.644861532101552,0.996711385345091,0.990755450664521,0.3
64,0.372941545164852,0.0261040272015918,0.631819704017269,0.704834255471239,0.424957250363098,0.967069628669693,0.730132347750687,0.364626420217431,0.90077912346574,0.397114525070279,0.415419825003901,0.754728064247487,0.3
65,0.558484941910469,0.023286731435054,0.737885488808354,0.195939662375405,0.434121017943373,0.338520193257779,0.619105523123731,0.391420314629319,0.76400469216985,0.65655940422846,0.238267059514836,0.088554237941105,0.3
66,0.470653747404419,0.0275450981391851,0.402110432630744,0.457868996669343,0.262167009120718,0.243466576215519,0.551846810597621,0.538707745770738,0.232520730836281,0.449539720309788,0.629805295875251,0.753420013330593,0.3
67,0.447507547046273,0.0282983315296016,0.794427196901058,0.910511206863462,0.16412982810227,0.954040042199639,0.392395940010698,0.902007983904014,0.81824885854021,0.60940757247255,0.615108010095798,0.861843150782924,0.3
68,0.537329358142373,0.0196479823478122,0.570559195104337,0.928932898279177,0.942693835565109,0.959418612277723,0.832170846821366,0.865208288261656,0.733485292716232,0.862383544464862,0.884073484158458,0.636352803552228,0.3
69,0.179200188434886,0.0213817985543812,0.42494370543742,0.962886196334908,0.988595820936036,0.627279181661073,0.906866365183649,0.924142708738069,0.572535281350768,0.646354563332753,0.874596014023764,0.765636099088914,0.3
70,0.128404315431566,0.0170085008017107,0.0889549841550904,0.557497336203615,0.142230106409976,0.314416355622083,0.758895335746165,0.455609175960459,0.670105941748828,0.0796899136983704,0.17646992320922,0.163534289279409,0
71,0.327167079242241,0.0303948436487136,0.491633815948771,0.978814281227709,0.995163680921655,0.925600991695251,0.531295977087379,0.968254905546146,0.201158028484404,0.849695316738051,0.8544773179959,0.865433882006555,0.3
72,0.521597444335209,0.027697854719356,0.481470614386277,0.823971525538944,0.905946862116153,0.90269663042754,0.899531330865977,0.770484297596007,0.829028315526554,0.213292973684309,0.7807507222633,0.553025122629254,0.3
73,0.0982174917763125,0.0347347012144545,0.922367572824126,0.634632800324836,0.564362416822784,0.82645359662649,0.824434264883632,0.913609860788347,0.937518008149303,0.874741534929877,0.943943848734148,0.955656715048433,0.3
74,-0.211438810733991,0.0291683906009406,0.00929049881809219,0.00681206781448889,0.0134174565505547,0.00139856935518582,0.00439688716965746,0.00191601485838823,0.0969511647411051,0.02364411309298,0.00260896812838925,0.0268610759025602,0
75,0.540586812491504,0.0256231369032843,0.884031105981328,0.659936240953349,0.888103393770767,0.517148480615673,0.704558048878484,0.822007551786587,0.346010281871712,0.132367523178615,0.947999741712893,0.384026632430376,0.3
76,0.0556613141545795,0.0344996848723175,0.561659410449219,0.293080566988226,0.599957813214299,0.362523094225484,0.356843462582798,0.553408255723185,0.610174823458263,0.32613969718248,0.525734977784599,0.218910964337682,0.3
77,-0.333373260834114,0.0304410279407308,0.486954049338489,0.0641497449751788,0.171178649732956,0.15513307270032,0.0353222592531731,0.0820340490926532,0.047379746237215,0.252002408170168,0.43908242384492,0.157917824329649,0
78,0.16231553235584,0.0154666202416909,0.269963015358769,0.817142119586865,0.918165676726108,0.258817928148798,0.84268805810954,0.715534983180428,0.734038705970759,0.562750274567588,0.5544752748148,0.582139431001958,0
79,0.399879303956058,0.019204844208153,0.611965427645689,0.345061600523662,0.555080432115405,0.401038365960288,0.353840159309142,0.75539594998363,0.608906138753224,0.341916573210545,0.63196749853678,0.598244469696589,0.3
80,0.380997780636221,0.0362877703821685,0.973873018396807,0.884642671528669,0.918080213154583,0.999210942638254,0.877203963736198,0.670327976267618,0.871365148782699,0.835619478710752,0.755584174463925,0.771526793789537,0.3
81,0.707448256013435,0.0283349240692851,0.891461542329448,0.982550225793796,0.761512898275093,0.479060725199292,0.958089453091407,0.7914592903508,0.747854121066659,0.680528215056377,0.989690875211929,0.793087405725358,0.3
82,0.497440622409468,0.0165053976050975,0.867761038952461,0.917303677973145,0.628619709218337,0.0295788119722762,0.822989713228147,0.643668200263516,0.804356805830578,0.489166658809995,0.34244301938518,0.687428218407052,0.3
83,0.370835520672212,0.0240203823216532,0.601337412821271,0.10614918367995,0.213296728143862,0.295612611412798,0.423946621305867,0.232688015673985,0.402657539185202,0.62898722302475,0.243846077930367,0.326908989931165,0.3
84,0.177430233529929,0.0313530265492373,0.889509869850369,0.712589225456069,0.928492435343215,0.990739503511496,0.644853777148034,0.844552932752448,0.979942104550945,0.713040490331249,0.954898191397083,0.933732497678956,0.3
85,-0.0234474380769034,0.0264315312184226,0.759151644199721,0.394694673207821,0.835518747475036,0.557726233942327,0.163675882090709,0.231856692907424,0.736637471608497,0.459633675305955,0.901108993711664,0.465835396909831,0
86,-0.38716889135421,0.0222945785818332,0.0959616930518069,0.3692246360189,0.256936903032036,0.46058586699315,0.242139076358217,0.340881278667218,0.545882686315449,0.082981406612779,0.402120319897305,0.085766288291746,0
87,0.352319000778522,0.0198189625240675,0.468349394267204,0.540588213977284,0.702382470767362,0.222361068095196,0.564876540636435,0.794053536505001,0.465746233213776,0.396401241360738,0.936151356911094,0.389431891229851,0.3
88,0.334607707431689,0.0273607624250513,0.925179884197762,0.999332530140089,0.97483048737435,0.893534265129153,0.954941795173765,0.955947642964459,0.993178867787691,0.825954834652594,0.971382151361095,0.865500263696038,0.3
89,-0.0275995389680388,0.0248074364047711,0.132623144420193,0.292594361081767,0.750388170568561,0.170953207059103,0.507183038920943,0.589078369384375,0.815090015535397,0.837104970486177,0.266357846974596,0.445379632754144,0
90,-0.182803047360208,0.157937305796306,0.6561876092832,0.554331191519183,0.693905372184599,0.588225996104555,0.966236736343071,0.339440495461277,0.912829763215977,0.713199638788662,0.42058779257995,0.579986904819166,0.3
91,0.202055837548389,0.0165282987398069,0.885417109525716,0.767844221337297,0.787764243942136,0.458575608287887,0.945558650030962,0.580754694016339,0.716860447288161,0.854795566561668,0.906649059886529,0.778027097343432,0.3
92,0.218616629970242,0.0239458589574392,0.61099459177208,0.663875820557223,0.453416390913871,0.230477488880557,0.904618683981199,0.707113451482213,0.474081903980689,0.864052581626224,0.715998415467955,0.761112807298141,0.3
93,0.425101985756583,0.0211657013471171,0.927773591013077,0.686461243825039,0.729317344691083,0.181071361849959,0.551670595698581,0.892916451020186,0.0583700322199404,0.254701090452526,0.563833631050472,0.16056479625203,0.3
94,0.151914681545554,0.0329270678069746,0.103866182949565,0.000706394071031175,0.0980943521895585,0.0423450372149919,0.0953219461048345,0.0437297695598059,0.0644306990205609,0.0819859004501227,0.0628531648136055,0.0941717309187114,0
95,0.0809135230640051,0.02677382587838,0.713258264639115,0.284790387307492,0.500853381214138,0.908862778146143,0.193581939058234,0.760394931637628,0.77883158824726,0.760108553656115,0.735902950207575,0.568526562182487,0
96,0.159166715720653,0.0328790335679477,0.410245212258932,0.315202919027821,0.264960182794922,0.180671028902965,0.68503725735173,0.745428574000756,0.188550023392637,0.192884051618727,0.771609440280946,0.274532482815667,0.3
97,0.12076539371725,0.0225600086047374,0.169873298159328,0.612630091706801,0.34393131933102,0.465669317326836,0.254627365419432,0.239367261453421,0.865321239515628,0.259027508648379,0.787529839827287,0.743952619309103,0
98,0.377769785528078,0.021630653746284,0.685686516483893,0.112238958102913,0.454615131389847,0.518395567094117,0.481225056810211,0.0326178805950327,0.914422796585172,0.779217457022121,0.26120094161662,0.330441468233062,0.3
99,0.472889952146216,0.0144207004290561,0.782723015825927,0.913536716622188,0.839032501194332,0.148915843172314,0.724881448129336,0.509141933977312,0.362045148563666,0.923172594576901,0.978290886086151,0.742939373051044,0.3
100,0.0567388718792955,0.0196687178837855,0.570116760262048,0.0325940024465365,0.0396753176916277,0.173477388505268,0.0918614178160339,0.0884107920505355,0.0874234640539957,0.235703763202601,0.0897083157821521,0.0741291809542689,0
101,0.610591855659493,0.0693294643162003,0.00786290047894743,0.00810798345113593,0.501144824865037,0.00177417352537642,0.00414402056639362,0.0224808990530948,0.062274464369882,0.0198520024186853,0.0984741296147037,0.1229693270663,0
102,-0.330502249713197,0.0267508858426474,0.248504010657662,0.226274805862486,0.244796165946528,0.564344473372368,0.0122382031687792,0.420766798383479,0.489646695549664,0.175081704012736,0.223603533336047,0.194858730103248,0
103,0.318644849169908,0.0332059300967851,0.887670060747937,0.62908404131411,0.757331495752861,0.826736491156848,0.847689127446774,0.773173146600398,0.628867284036427,0.899196963498146,0.628358052350227,0.743368503461215,0.3
104,-0.0282220610399681,0.0175838969866984,0.118699424274547,0.628825584570054,0.479384461173487,0.414678806229334,0.392845816415629,0.0478491233763093,0.170711794704438,0.311360778013593,0.646852609014955,0.0784453727321207,0
105,0.0327646662856076,0.0149665772368055,0.695408392507922,0.542393397064502,0.437118785744245,0.0813189941514793,0.322587361120066,0.365030590299775,0.607413327281049,0.539645569494159,0.751262109919168,0.528371546438154,0
106,0.0255251818685253,0.0172854577622506,0.991370551021251,0.552037142522625,0.443282382938182,0.296256308348286,0.917600119684297,0.73284209282049,0.982175496848105,0.994236617052382,0.782195491260119,0.945844875334188,0.3
107,0.532542335344458,0.022793602990265,0.976391545820073,0.892538117949707,0.990166763810351,0.945944837490703,0.609312854039754,0.575502223065376,0.754927077204582,0.694016591272449,0.772099008556072,0.849316934646824,0.3
108,-0.0894486182888988,0.146177092717611,0.159827177616372,0.80267804609813,0.517644653085104,0.642471215906198,0.4430308597426,0.817650389478675,0.939532401976103,0.190409712192601,0.722663963229093,0.472604524611345,0
109,0.442486644720474,0.01934209245334,0.983605343105815,0.993229644022051,0.902390283807056,0.953962961410083,0.990276012068225,0.830761944854104,0.997841745010476,0.998904230963297,0.986029229713901,0.987629120955514,0.3
110,0.165273607779144,0.0198785683370745,0.909598996962565,0.967212635177883,0.958244548738695,0.656693882400727,0.75818676694829,0.87883862878512,0.756318256740973,0.765028797563852,0.754814136254035,0.897881747686079,0.3
111,0.550734212835581,0.0248057446357537,0.432805374782627,0.898030819337724,0.20751372741345,0.294837545942495,0.5819280769916,0.0297145186279616,0.133963127905623,0.314215887190457,0.149785574592391,0.241073849019147,0.3
112,0.310223109734053,0.0302804494507619,0.0717359604299411,0.0051576638896849,0.0655944775338347,0.205191807197915,0.711703520802177,0.662537419661167,0.312802305663412,0.267186002345615,0.457846249603519,0.0189178108168911,0
113,0.575763432711287,0.0267801410238696,0.563066693510002,0.602466453330262,0.758505680893749,0.503522730339556,0.882849533358432,0.492436991605513,0.859553667790335,0.409297581172597,0.752048615037296,0.234137579872977,0.3
114,-0.216015936860947,0.0566092212971509,0.527610978481308,0.991494912231047,0.962278651155593,0.908227417675619,0.815750450568282,0.738826273112457,0.95657339329168,0.950567881773714,0.758049574486373,0.874859373377852,0.3
115,-0.000634383545327483,0.0167020644140974,0.0415502911658562,0.230159023388969,0.671790304114701,0.0781961384290016,0.153038029094128,0.402042920787533,0.469599908323898,0.447867761533593,0.154319931392254,0.513194134601995,0
116,0.0695257904773521,0.212764988017789,0.577505571345984,0.548783642014542,0.598242731268191,0.747578316447856,0.36421855714956,0.531449174582234,0.915364452275598,0.851987573594365,0.289310694641365,0.95729462747014,0.3
117,0.240329710450637,0.0218280789467717,0.0402515556809309,0.382461371812062,0.461764366445896,0.395980542479876,0.213803131976869,0.244950857463976,0.570857668218512,0.471547640504291,0.568235307126344,0.289241619613034,0
118,-0.295029188355057,0.0380762474283061,0.142001090501298,0.89469923700826,0.784376714293493,0.478563455071464,0.842536104313119,0.852909500267459,0.73169688713634,0.791130445731901,0.462697226140064,0.274209689152634,0
119,0.0952884123324783,0.0218482111045124,0.178227889130695,0.102058811695122,0.195237646864478,0.327726527379299,0.0838656300027082,0.231183630711998,0.0442576415018937,0.21851648324296,0.219088675529261,0.132887426612895,0
120,0.834187825562252,0.211312389414514,0.712453203573693,0.791029373565518,0.645002033049874,0.691877420031239,0.933895891132583,0.728723875354663,0.726090504581643,0.884796688958559,0.916853628812814,0.38401755474967,0.3
